time, gyro_x, gyro_y, gyro_z, accel_x, accel_y, accel_z, N, p1id, p1x, p1y, p1z, ..., ..., ..., ..., pNid, pNx, pNy, pNz
1637211701.3760960102, 0, -0.01, 0.001, 0.05886, 0.04905, -9.7904, 
1637211701.3810079098, 0.001, -0.008, 0.001, 0.02943, 0.03924, -9.7904, 
1637211701.3860390186, 0.001, -0.005, 0, 0.00981, 0.03924, -9.7806, 
1637211701.3909680843, 0.001, -0.003, 0, 0, 0.04905, -9.7806, 
1637211701.3961029053, 0.001, -0.001, -0.001, 0, 0.03924, -9.7806, 
1637211701.4008131027, 0, 0, -0.002, 0.00981, 0.03924, -9.7806, 
1637211701.4093680382, 0, 0.003, -0.002, 0.00981, 0.03924, -9.7806, 
1637211701.4108378887, 0, 0.005, -0.002, 0.02943, 0.04905, -9.7806, 
1637211701.4161300659, 0, 0.007, -0.002, 0.03924, 0.04905, -9.7806, 
1637211701.4209470749, 0, 0.009, -0.003, 0.05886, 0.05886, -9.7904, 
1637211701.4314548969, -0.001, 0.01, -0.002, 0.11772, 0.05886, -9.7806, 
1637211701.4360940456, 0, 0.01, -0.002, 0.15696, 0.06867, -9.7904, 
1637211701.4410369396, 0, 0.01, -0.001, 0.17658, 0.06867, -9.8002, 
1637211701.4461510181, 0, 0.01, 0, 0.20601, 0.06867, -9.8002, 
1637211701.4509410858, 0, 0.009, 0, 0.23544, 0.07848, -9.8002, 
1637211701.4563019276, 0, 0.008, 0.001, 0.25506, 0.07848, -9.8002, 
1637211701.460793972, 0, 0.005, 0.002, 0.27468, 0.08829, -9.8002, 
1637211701.4693179131, 0.001, 0.003, 0.002, 0.27468, 0.08829, -9.8002, 
1637211701.4709849358, 0.001, 0, 0.002, 0.28449, 0.07848, -9.8002, 
1637211701.4760398865, 0, -0.001, 0.002, 0.28449, 0.06867, -9.8002, 
1637211701.4812920094, 0, -0.003, 0.002, 0.27468, 0.04905, -9.8002, 
1637211701.4866011143, 0, -0.005, 0.002, 0.26487, 0.03924, -9.81, 
1637211701.4909958839, 0, -0.007, 0.001, 0.25506, 0.02943, -9.8002, 
1637211701.4961509705, 0, -0.009, 0.001, 0.23544, 0.02943, -9.8002, 
1637211701.5007510185, 0, -0.01, 0, 0.21582, 0.02943, -9.7904, 
1637211701.5061149597, 0, -0.011, 0, 0.18639, 0.02943, -9.7904, 
1637211701.5107729435, 0, -0.01, -0.001, 0.15696, 0.02943, -9.7806, 
1637211701.5209040642, 0, -0.008, -0.002, 0.0981, 0.02943, -9.7806, 
1637211701.526070118, 0, -0.007, -0.002, 0.07848, 0.03924, -9.7806, 
1637211701.5310459137, 0, -0.006, -0.002, 0.05886, 0.04905, -9.7806, 
1637211701.5360429287, 0, -0.004, -0.002, 0.03924, 0.04905, -9.7806, 
1637211701.5414409637, -0.001, -0.002, -0.002, 0.02943, 0.05886, -9.7806, 
1637211701.5460751057, 0, 0, -0.002, 0.01962, 0.05886, -9.7904, 
1637211701.5543630123, 0, 0.002, -0.002, 0.01962, 0.06867, -9.7904, 
1637211701.5562570095, 0, 0.003, -0.001, 0.02943, 0.06867, -9.7806, 
1637211701.560749054, 0, 0.005, 0, 0.03924, 0.07848, -9.7806, 
1637211701.5661230087, 0, 0.006, 0, 0.04905, 0.06867, -9.7806, 
1637211701.5709791183, 0, 0.007, 0.001, 0.06867, 0.06867, -9.7904, 
1637211701.5774509907, 0, 0.007, 0.001, 0.0981, 0.05886, -9.7904, 
1637211701.5809080601, 0.001, 0.007, 0.002, 0.11772, 0.05886, -9.7904, 
1637211701.5860650539, 0.002, 0.008, 0.003, 0.14715, 0.04905, -9.7904, 
1637211701.5909900665, 0.002, 0.008, 0.003, 0.16677, 0.04905, -9.7904, 
1637211701.596091032, 0.001, 0.008, 0.004, 0.18639, 0.04905, -9.7904, 
1637211701.6007471085, 0, 0.007, 0.004, 0.20601, 0.04905, -9.8002, 
1637211701.6061189175, 0, 0.005, 0.004, 0.23544, 0.04905, -9.8002, 
1637211701.6111609936, 0, 0.003, 0.003, 0.24525, 0.04905, -9.8002, 
1637211701.6160759926, 0, 0.002, 0.003, 0.25506, 0.04905, -9.8002, 
1637211701.6209280491, 0, 0, 0.002, 0.25506, 0.05886, -9.8002, 
1637211701.6260409355, 0, -0.001, 0.001, 0.25506, 0.05886, -9.8002, 
1637211701.6310710907, 0, -0.003, 0, 0.24525, 0.05886, -9.8002, 
1637211701.6360960007, 0, -0.004, 0, 0.23544, 0.06867, -9.8002, 
1637211701.6473360062, 0, -0.006, -0.002, 0.21582, 0.07848, -9.8002, 
1637211701.6508550644, 0, -0.006, -0.002, 0.1962, 0.08829, -9.8002, 
1637211701.6571218967, 0, -0.007, -0.003, 0.17658, 0.08829, -9.7904, 
1637211701.660736084, 0, -0.007, -0.003, 0.15696, 0.07848, -9.7904, 
1637211701.6661438942, 0.001, -0.007, -0.003, 0.13734, 0.07848, -9.7904, 
1637211701.6762070656, 0.001, -0.006, -0.002, 0.10791, 0.06867, -9.7904, 
1637211701.6809399128, 0.001, -0.005, -0.002, 0.0981, 0.05886, -9.7904, 
1637211701.6861109734, 0, -0.004, -0.001, 0.07848, 0.04905, -9.7904, 
1637211701.6910169125, 0, -0.001, 0, 0.06867, 0.04905, -9.7806, 
1637211701.6961081028, 0, 0, 0, 0.06867, 0.03924, -9.7806, 
1637211701.7007439137, 0, 0, 0, 0.06867, 0.03924, -9.7806, 
1637211701.7060830593, 0, 0.001, 0.001, 0.06867, 0.03924, -9.7806, 
1637211701.7107698917, 0, 0.002, 0.001, 0.06867, 0.03924, -9.7806, 
1637211701.7169079781, 0, 0.004, 0.002, 0.07848, 0.03924, -9.7806, 
1637211701.7210230827, 0, 0.005, 0.002, 0.08829, 0.04905, -9.7806, 
1637211701.7260611057, 0, 0.005, 0.002, 0.0981, 0.05886, -9.7904, 
1637211701.7314341068, 0, 0.006, 0.002, 0.11772, 0.05886, -9.7904, 
1637211701.7362790108, 0, 0.005, 0.002, 0.13734, 0.06867, -9.7904, 
1637211701.7410271168, 0, 0.005, 0.001, 0.15696, 0.06867, -9.7904, 
1637211701.7460770607, 0, 0.004, 0.001, 0.16677, 0.06867, -9.7904, 
1637211701.7507939339, 0, 0.003, 0, 0.17658, 0.06867, -9.8002, 
1637211701.7562220097, 0, 0.003, 0, 0.18639, 0.05886, -9.8002, 
1637211701.7607629299, 0, 0.002, 0, 0.1962, 0.05886, -9.8002, 
1637211701.7692689896, 0, 0.001, -0.001, 0.20601, 0.05886, -9.8002, 
1637211701.7709829807, 0.001, 0.001, -0.001, 0.20601, 0.05886, -9.8002, 
1637211701.7760720253, 0, 0, -0.002, 0.20601, 0.05886, -9.8002, 
1637211701.7813649178, 0, 0, -0.002, 0.20601, 0.05886, -9.8002, 
1637211701.7860410213, 0, 0, -0.002, 0.20601, 0.05886, -9.7904, 
1637211701.7909259796, 0, -0.001, -0.002, 0.1962, 0.05886, -9.7904, 
1637211701.7960939407, 0.001, -0.002, -0.002, 0.18639, 0.05886, -9.7904, 
1637211701.8022310734, 0, -0.002, -0.001, 0.18639, 0.04905, -9.7904, 
1637211701.8060879707, 0, -0.003, -0.001, 0.17658, 0.04905, -9.7904, 
1637211701.8109910488, 0, -0.003, -0.001, 0.17658, 0.04905, -9.7904, 
1637211701.8162190914, 0, -0.003, 0, 0.16677, 0.04905, -9.7904, 
1637211701.8209130764, 0, -0.004, 0, 0.14715, 0.05886, -9.7904, 
1637211701.8269538879, 0, -0.003, 0, 0.14715, 0.05886, -9.7806, 
1637211701.831099987, 0, -0.002, 0, 0.13734, 0.05886, -9.7904, 
1637211701.8410389423, 0, -0.002, 0.001, 0.11772, 0.05886, -9.7904, 
1637211701.8460810184, 0, -0.001, 0.001, 0.11772, 0.05886, -9.7904, 
1637211701.8509728909, 0, -0.001, 0.002, 0.10791, 0.05886, -9.7904, 
1637211701.8563210964, 0.001, 0, 0.002, 0.10791, 0.04905, -9.7904, 
1637211701.8607320786, 0, 0, 0.001, 0.0981, 0.04905, -9.8002, 
1637211701.8662381172, 0, 0.001, 0.001, 0.0981, 0.05886, -9.7904, 
1637211701.8708999157, 0, 0.001, 0.001, 0.10791, 0.05886, -9.7904, 
1637211701.8760459423, 0, 0.002, 0, 0.10791, 0.05886, -9.7904, 
1637211701.8809518814, 0, 0.002, 0, 0.10791, 0.05886, -9.7904, 
1637211701.8875069618, 0, 0.002, 0, 0.11772, 0.05886, -9.7904, 
1637211701.8961129189, 0, 0.002, -0.001, 0.13734, 0.04905, -9.7806, 
1637211701.9007489681, 0, 0.002, -0.001, 0.13734, 0.04905, -9.7904, 
1637211701.9060928822, 0, 0.002, -0.002, 0.14715, 0.04905, -9.7904, 
1637211701.9107410908, 0, 0.003, -0.002, 0.15696, 0.04905, -9.7904, 
1637211701.9161520004, 0, 0.002, -0.002, 0.16677, 0.04905, -9.7904, 
1637211701.9211568832, 0, 0.002, -0.002, 0.16677, 0.04905, -9.7904, 
1637211701.926058054, 0, 0.001, -0.001, 0.17658, 0.04905, -9.7904, 
1637211701.9311161041, 0, 0.001, 0, 0.17658, 0.04905, -9.7904, 
1637211701.9360780716, 0, 0.001, 0, 0.17658, 0.05886, -9.7904, 
1637211701.9410319328, 0, 0, 0, 0.18639, 0.05886, -9.7904, 
1637211701.9461801052, 0, 0, 0, 0.18639, 0.05886, -9.7904, 
1637211701.9507369995, 0, 0, 0, 0.18639, 0.05886, -9.7904, 
1637211701.9607698917, 0, -0.001, 0, 0.17658, 0.05886, -9.8002, 
1637211701.9661829472, 0, -0.002, 0.001, 0.17658, 0.05886, -9.7904, 
1637211701.9712231159, 0, -0.002, 0.001, 0.17658, 0.05886, -9.7904, 
1637211701.9760499001, 0, -0.002, 0.001, 0.17658, 0.05886, -9.7904, 
1637211701.980987072, 0, -0.003, 0.001, 0.16677, 0.06867, -9.7904, 
1637211701.9860351086, 0, -0.003, 0.001, 0.15696, 0.06867, -9.7904, 
1637211701.9909749031, 0, -0.003, 0.001, 0.14715, 0.06867, -9.7904, 
1637211701.9961209297, 0, -0.003, 0.001, 0.13734, 0.05886, -9.8002, 
1637211702.0109379292, 0, -0.002, -0.001, 0.11772, 0.05886, -9.8002, 
1637211702.0160911083, 0, -0.002, -0.001, 0.10791, 0.06867, -9.8002, 
1637211702.020909071, 0, -0.001, -0.001, 0.10791, 0.06867, -9.7904, 
1637211702.026070118, 0, 0, -0.001, 0.10791, 0.05886, -9.7904, 
1637211702.0310640335, 0, 0, -0.001, 0.0981, 0.04905, -9.7904, 
1637211702.0360639095, 0, 0, -0.001, 0.0981, 0.04905, -9.7904, 
1637211702.0415170193, 0, 0.001, -0.001, 0.0981, 0.04905, -9.7806, 
1637211702.0460519791, 0, 0.002, -0.001, 0.10791, 0.04905, -9.7806, 
1637211702.0507929325, 0, 0.002, 0, 0.11772, 0.03924, -9.7904, 
1637211702.0661599636, 0, 0.002, 0.001, 0.13734, 0.04905, -9.7904, 
1637211702.0709779263, 0, 0.002, 0.001, 0.14715, 0.04905, -9.7904, 
1637211702.0760240555, 0, 0.003, 0.001, 0.14715, 0.04905, -9.7904, 
1637211702.0810449123, 0, 0.003, 0.001, 0.15696, 0.05886, -9.8002, 
1637211702.0873470306, 0, 0.003, 0.001, 0.16677, 0.05886, -9.8002, 
1637211702.0910189152, 0, 0.002, 0.002, 0.16677, 0.05886, -9.8002, 
1637211702.0962400436, 0, 0.001, 0.002, 0.17658, 0.05886, -9.7904, 
1637211702.100714922, 0, 0, 0.002, 0.18639, 0.05886, -9.7904, 
1637211702.1061470509, 0, 0, 0.002, 0.18639, 0.05886, -9.8002, 
1637211702.1107831001, 0, 0, 0.001, 0.1962, 0.06867, -9.7904, 
1637211702.1161220074, 0, 0, 0, 0.1962, 0.06867, -9.7904, 
1637211702.1212420464, 0, 0, 0, 0.1962, 0.06867, -9.7904, 
1637211702.1260659695, 0, -0.001, 0, 0.18639, 0.06867, -9.7904, 
1637211702.1310629845, 0, -0.002, 0, 0.17658, 0.05886, -9.8002, 
1637211702.1360619068, 0, -0.003, 0, 0.16677, 0.05886, -9.8002, 
1637211702.1409869194, 0, -0.003, -0.001, 0.15696, 0.05886, -9.81, 
1637211702.1460618973, 0, -0.003, -0.001, 0.14715, 0.06867, -9.8002, 
1637211702.1507930756, 0, -0.003, -0.002, 0.13734, 0.06867, -9.7904, 
1637211702.1587018967, 0, -0.003, -0.002, 0.13734, 0.06867, -9.7806, 
1637211702.1713430882, 0, -0.002, -0.001, 0.11772, 0.05886, -9.7904, 
1637211702.1760909557, 0, -0.002, -0.001, 0.10791, 0.05886, -9.7904, 
1637211702.1809380054, 0, -0.001, -0.001, 0.10791, 0.05886, -9.8002, 
1637211702.1861059666, 0, 0, -0.001, 0.0981, 0.05886, -9.8002, 
1637211702.1908710003, 0, 0, 0, 0.10791, 0.05886, -9.8002, 
1637211702.1960558891, 0.001, 0, 0, 0.10791, 0.05886, -9.7904, 
1637211702.2008159161, 0.001, 0, 0, 0.10791, 0.04905, -9.7904, 
1637211702.2061851025, 0.001, 0.001, 0.001, 0.11772, 0.03924, -9.8002, 
1637211702.2109439373, 0, 0.002, 0.002, 0.11772, 0.03924, -9.7904, 
1637211702.2211649418, 0, 0.003, 0.003, 0.13734, 0.02943, -9.7904, 
1637211702.2260360718, 0, 0.003, 0.002, 0.14715, 0.01962, -9.7904, 
1637211702.2311079502, 0, 0.002, 0.002, 0.14715, 0.01962, -9.7904, 
1637211702.2360949516, 0, 0.002, 0.002, 0.15696, 0.02943, -9.8002, 
1637211702.240997076, 0, 0.001, 0.002, 0.15696, 0.03924, -9.8002, 
1637211702.246062994, 0, 0.001, 0.001, 0.17658, 0.03924, -9.8002, 
1637211702.2507851124, 0, 0.001, 0.001, 0.17658, 0.04905, -9.7904, 
1637211702.2562360764, 0, 0.001, 0, 0.18639, 0.05886, -9.7904, 
1637211702.2607340813, 0, 0, 0, 0.18639, 0.05886, -9.7904, 
1637211702.2661859989, 0, 0, 0, 0.18639, 0.05886, -9.7904, 
1637211702.2709729671, 0, -0.001, -0.001, 0.18639, 0.06867, -9.7904, 
1637211702.2809419632, 0, -0.002, -0.001, 0.17658, 0.05886, -9.7904, 
1637211702.2861399651, 0.001, -0.002, -0.001, 0.17658, 0.06867, -9.7904, 
1637211702.2909629345, 0.001, -0.002, -0.001, 0.16677, 0.06867, -9.7904, 
1637211702.2960779667, 0, -0.002, -0.002, 0.16677, 0.07848, -9.7904, 
1637211702.3009080887, 0, -0.002, -0.002, 0.15696, 0.06867, -9.7904, 
1637211702.3062779903, 0, -0.002, -0.001, 0.14715, 0.06867, -9.7904, 
1637211702.3108019829, 0, -0.002, -0.001, 0.14715, 0.05886, -9.7904, 
1637211702.3161249161, 0.001, -0.001, -0.001, 0.13734, 0.05886, -9.7904, 
1637211702.3310880661, 0, -0.001, 0, 0.11772, 0.04905, -9.8002, 
1637211702.3373351097, 0, -0.001, 0, 0.11772, 0.04905, -9.8002, 
1637211702.3409171104, 0, -0.001, 0.001, 0.11772, 0.04905, -9.8002, 
1637211702.3712608814, 0, 0.001, 0.001, 0.13734, 0.04905, -9.7806, 
1637211702.3908910751, 0, 0, 0.001, 0.13734, 0.04905, -9.7904, 
1637211702.3961930275, 0, 0, 0, 0.14715, 0.04905, -9.7904, 
1637211702.4007949829, 0, 0, 0, 0.14715, 0.05886, -9.7904, 
1637211702.4061329365, 0, 0, -0.001, 0.15696, 0.05886, -9.7904, 
1637211702.4108979702, 0, 0, -0.002, 0.15696, 0.05886, -9.7904, 
1637211702.4169480801, 0, 0, -0.002, 0.15696, 0.05886, -9.7904, 
1637211702.4209098816, 0, 0, -0.001, 0.16677, 0.05886, -9.7904, 
1637211702.4260799885, 0, 0, -0.001, 0.16677, 0.05886, -9.7806, 
1637211702.431114912, 0, 0, -0.001, 0.16677, 0.05886, -9.7904, 
1637211702.4360289574, 0, 0, -0.001, 0.16677, 0.05886, -9.7904, 
1637211702.4419128895, 0, 0, -0.001, 0.16677, 0.06867, -9.7904, 
1637211702.4461250305, 0, 0, -0.001, 0.16677, 0.06867, -9.7904, 
1637211702.4507920742, 0, 0, -0.001, 0.16677, 0.06867, -9.7904, 
1637211702.4562799931, 0, 0, -0.001, 0.16677, 0.06867, -9.7904, 
1637211702.4607770443, 0, 0, 0, 0.16677, 0.06867, -9.7904, 
1637211702.4693241119, 0, 0, 0, 0.16677, 0.06867, -9.7904, 
1637211702.4709999561, 0, 0, 0, 0.16677, 0.06867, -9.7904, 
1637211702.4760890007, 0, -0.001, 0, 0.15696, 0.06867, -9.7904, 
1637211702.4811859131, 0, -0.001, 0.001, 0.14715, 0.05886, -9.7904, 
1637211702.4860639572, 0, -0.002, 0.001, 0.14715, 0.05886, -9.7904, 
1637211702.4909770489, 0, -0.002, 0.001, 0.13734, 0.05886, -9.7904, 
1637211702.4961531162, 0, -0.001, 0.001, 0.13734, 0.05886, -9.7904, 
1637211702.510751009, 0, -0.001, 0.001, 0.11772, 0.03924, -9.8002, 
1637211702.5162379742, 0, -0.001, 0.001, 0.11772, 0.03924, -9.8002, 
1637211702.5208940506, 0, -0.001, 0.001, 0.10791, 0.03924, -9.8002, 
1637211702.5269339085, 0, 0, 0.001, 0.10791, 0.03924, -9.8002, 
1637211702.5312829018, 0, 0.001, 0.001, 0.11772, 0.04905, -9.8002, 
1637211702.5365419388, 0, 0.001, 0, 0.11772, 0.04905, -9.8002, 
1637211702.5461349487, 0, 0.002, 0, 0.13734, 0.05886, -9.8002, 
1637211702.5508708954, 0, 0.002, 0, 0.13734, 0.06867, -9.8002, 
1637211702.5562078953, 0, 0.002, 0, 0.14715, 0.06867, -9.8002, 
1637211702.5607280731, 0, 0.002, -0.001, 0.14715, 0.07848, -9.7904, 
1637211702.5661859512, 0, 0.002, -0.001, 0.15696, 0.07848, -9.8002, 
1637211702.5708949566, 0, 0.002, -0.001, 0.15696, 0.07848, -9.8002, 
1637211702.5761039257, 0, 0.002, -0.001, 0.16677, 0.07848, -9.8002, 
1637211702.5808699131, 0, 0.001, -0.001, 0.17658, 0.07848, -9.8002, 
1637211702.5873539448, 0, 0.001, 0, 0.17658, 0.07848, -9.8002, 
1637211702.5909678936, 0, 0, 0, 0.18639, 0.06867, -9.8002, 
1637211702.5960469246, 0.001, 0, 0, 0.18639, 0.06867, -9.8002, 
1637211702.6008310318, 0, 0, 0, 0.18639, 0.06867, -9.7904, 
1637211702.6061060429, 0, 0, 0, 0.18639, 0.05886, -9.7904, 
1637211702.6109390259, 0, -0.001, 0, 0.17658, 0.04905, -9.8002, 
1637211702.616091013, 0, -0.001, 0, 0.17658, 0.04905, -9.8002, 
1637211702.6213099957, 0, -0.002, 0.001, 0.17658, 0.04905, -9.8002, 
1637211702.6260280609, 0, -0.003, 0.001, 0.17658, 0.04905, -9.8002, 
1637211702.6310379505, 0, -0.003, 0.001, 0.16677, 0.04905, -9.8002, 
1637211702.6361138821, 0, -0.003, 0.002, 0.15696, 0.04905, -9.8002, 
1637211702.6410260201, 0, -0.003, 0.002, 0.14715, 0.04905, -9.8002, 
1637211702.6460530758, 0, -0.002, 0.001, 0.13734, 0.04905, -9.8002, 
1637211702.658780098, 0, -0.002, 0.001, 0.11772, 0.04905, -9.7904, 
1637211702.6607060432, 0, -0.002, 0.001, 0.10791, 0.05886, -9.7904, 
1637211702.6663529873, 0, -0.001, 0.001, 0.10791, 0.05886, -9.7904, 
1637211702.6712219715, 0, -0.001, 0, 0.10791, 0.05886, -9.7904, 
1637211702.6760249138, 0, 0, 0, 0.10791, 0.05886, -9.7806, 
1637211702.6809079647, 0, 0, 0, 0.10791, 0.05886, -9.7806, 
1637211702.6860439777, 0, 0.001, 0, 0.10791, 0.06867, -9.7904, 
1637211702.6910140514, 0, 0.001, 0, 0.11772, 0.06867, -9.7904, 
1637211702.7061059475, 0, 0.004, -0.001, 0.13734, 0.04905, -9.7904, 
1637211702.7109549046, 0, 0.004, -0.001, 0.14715, 0.04905, -9.7904, 
1637211702.7169389725, 0, 0.004, -0.001, 0.15696, 0.04905, -9.7806, 
1637211702.7208390236, 0, 0.003, -0.001, 0.16677, 0.04905, -9.7806, 
1637211702.7260289192, 0, 0.002, 0, 0.17658, 0.04905, -9.7904, 
1637211702.7309920788, 0, 0.002, 0, 0.18639, 0.04905, -9.8002, 
1637211702.736041069, 0, 0.002, 0, 0.18639, 0.04905, -9.8002, 
1637211702.7418808937, 0, 0.002, 0, 0.18639, 0.05886, -9.81, 
1637211702.7461030483, 0, 0.001, 0, 0.1962, 0.05886, -9.81, 
1637211702.7507960796, -0.001, 0, 0, 0.1962, 0.05886, -9.81, 
1637211702.7571940422, -0.001, -0.001, 0, 0.1962, 0.05886, -9.8002, 
1637211702.7607309818, -0.001, -0.002, 0, 0.1962, 0.06867, -9.8002, 
1637211702.7694339752, 0, -0.003, 0, 0.18639, 0.06867, -9.8002, 
1637211702.77095294, 0, -0.004, 0, 0.17658, 0.07848, -9.8002, 
1637211702.776047945, 0, -0.004, 0, 0.17658, 0.07848, -9.8002, 
1637211702.7808918953, 0, -0.005, 0.001, 0.16677, 0.07848, -9.7904, 
1637211702.7860400677, 0, -0.005, 0.001, 0.14715, 0.07848, -9.7904, 
1637211702.7918410301, 0, -0.005, 0, 0.13734, 0.07848, -9.7904, 
1637211702.8009428978, 0, -0.004, 0, 0.10791, 0.06867, -9.7904, 
1637211702.8061139584, 0, -0.002, 0, 0.0981, 0.06867, -9.7904, 
1637211702.8109920025, 0.001, -0.001, 0, 0.08829, 0.05886, -9.7904, 
1637211702.8212270737, 0, 0, 0, 0.08829, 0.05886, -9.7904, 
1637211702.8215069771, 0, 0, -0.001, 0.08829, 0.04905, -9.7904, 
1637211702.8269839287, 0, 0, -0.001, 0.08829, 0.04905, -9.7904, 
1637211702.8312249184, 0, 0.001, 0, 0.0981, 0.04905, -9.7904, 
1637211702.8360440731, 0, 0.002, 0, 0.0981, 0.03924, -9.7904, 
1637211702.8410100937, 0, 0.003, 0, 0.10791, 0.02943, -9.7904, 
1637211702.8461410999, 0, 0.004, 0, 0.11772, 0.02943, -9.7904, 
1637211702.8596448898, 0, 0.004, 0, 0.13734, 0.02943, -9.7904, 
1637211702.8607900143, 0, 0.004, 0, 0.15696, 0.03924, -9.7904, 
1637211702.8683741093, 0, 0.003, 0, 0.16677, 0.03924, -9.7904, 
1637211702.872977972, 0, 0.003, 0, 0.17658, 0.04905, -9.8002, 
1637211702.8804979324, 0, 0.002, 0.001, 0.18639, 0.04905, -9.8002, 
1637211702.880959034, 0, 0.002, 0.001, 0.1962, 0.05886, -9.8002, 
1637211702.8980009556, 0, 0.001, 0.001, 0.1962, 0.05886, -9.8002, 
1637211702.9041590691, 0, 0, 0.001, 0.1962, 0.05886, -9.7904, 
1637211702.9044280052, 0, 0, 0.001, 0.1962, 0.06867, -9.7904, 
1637211702.9046649933, 0, -0.002, 0.001, 0.1962, 0.06867, -9.7904, 
1637211702.9061429501, 0, -0.003, 0.001, 0.18639, 0.06867, -9.7904, 
1637211702.9140648842, 0, -0.003, 0, 0.18639, 0.06867, -9.7904, 
1637211702.9161510468, 0, -0.003, 0, 0.17658, 0.05886, -9.7904, 
1637211702.9314770699, 0, -0.003, 0, 0.16677, 0.05886, -9.8002, 
1637211702.9318509102, 0, -0.003, 0, 0.15696, 0.05886, -9.8002, 
1637211702.9321138859, 0, -0.004, 0, 0.14715, 0.05886, -9.8002, 
1637211702.9417960644, 0, -0.004, 0, 0.11772, 0.05886, -9.7904, 
1637211702.9468040466, 0, -0.003, 0, 0.11772, 0.05886, -9.7904, 
1637211702.9509449005, 0, -0.002, 0, 0.10791, 0.06867, -9.7904, 
1637211702.1671159267, , , , , , ,9, 1, -0.27093, 0.034867, 0.96197, 2, -0.58631, -0.048772, 0.80862, 3, 0.0054972, 0.054383, 0.9985, 4, -0.31504, -0.1785, 0.93214, 5, -0.13582, -0.29328, 0.94633, 6, -0.47237, -0.43462, 0.76679, 7, 0.0046377, -0.53886, 0.84238, 8, -0.48286, -0.26201, 0.83559, 9, -0.4954, -0.12238, 0.86
1637211702.9622819424, 0, 0, 0, 0.10791, 0.06867, -9.7904, 
1637211702.9627189636, 0, 0, -0.001, 0.0981, 0.06867, -9.7904, 
1637211702.968323946, 0, 0, -0.001, 0.0981, 0.06867, -9.7904, 
1637211702.972217083, 0, 0, -0.001, 0.10791, 0.06867, -9.7904, 
1637211702.9772539139, 0, 0.001, -0.001, 0.10791, 0.06867, -9.7904, 
1637211702.9820048809, 0, 0.002, 0, 0.11772, 0.06867, -9.7904, 
1637211702.9962658882, 0, 0.003, 0, 0.13734, 0.05886, -9.8002, 
1637211703.0031630993, 0, 0.003, 0, 0.14715, 0.05886, -9.8002, 
1637211703.0085680485, 0, 0.002, 0, 0.16677, 0.04905, -9.8002, 
1637211703.0119879246, 0, 0.002, 0.001, 0.16677, 0.04905, -9.8002, 
1637211703.0177919865, 0, 0.002, 0.001, 0.16677, 0.04905, -9.8002, 
1637211703.0218451023, 0, 0.001, 0.001, 0.16677, 0.03924, -9.8002, 
1637211703.0312280655, 0, 0.001, 0.001, 0.16677, 0.03924, -9.7904, 
1637211703.031498909, 0.001, 0, 0.001, 0.16677, 0.02943, -9.7904, 
1637211703.0379619598, 0.001, 0, 0, 0.16677, 0.02943, -9.7904, 
1637211703.043776989, 0, -0.001, 0, 0.16677, 0.02943, -9.7904, 
1637211703.0484220982, 0, -0.001, 0, 0.16677, 0.02943, -9.7904, 
